temps,genotype,espece,sfeuille,sain,lesion
1,resistant,pm,1.955,1.954,0
1,resistant,pm,2.446,2.446,0
1,resistant,pm,2.136,2.136,0
1,resistant,pm,2.233,2.233,0
1,resistant,pm,2.054,2.054,0
1,resistant,pm,1.725,1.725,0
1,resistant,pm,1.732,1.732,0
1,resistant,dp,2.285,2.285,0
1,resistant,dp,2.144,2.144,0
1,resistant,dp,2.313,2.313,0
1,resistant,dp,1.968,1.968,0
1,resistant,dp,2.599,2.599,0
1,resistant,dp,2.327,2.327,0
1,resistant,dp,1.683,1.683,0
1,resistant,dp,2.237,2.237,0
1,resistant,dp,1.926,1.926,0
1,resistant,dp,1.796,1.796,0
1,resistant,dp,1.877,1.877,0
1,resistant,dp,2.173,2.173,0
1,resistant,dp,1.995,1.995,0
1,resistant,dp,1.86,1.86,0
1,resistant,dp,2.053,2.053,0
1,resistant,dp,1.812,1.811,0
1,sensible,pm,5.564,5.564,0
1,sensible,pm,5.609,5.609,0
1,sensible,pm,6.125,6.125,0
1,sensible,pm,5.348,5.348,0
1,sensible,pm,7.07,7.07,0
1,sensible,pm,5.111,5.111,0
1,sensible,pm,6.335,6.335,0
1,sensible,pm,5.818,5.818,0
1,sensible,pm,6.978,6.978,0
1,sensible,pm,6.966,6.966,0
1,sensible,pm,7.337,7.337,0
1,sensible,pm,6.045,6.045,0
1,sensible,pm,6.541,6.541,0
1,sensible,pm,6.655,6.655,0
1,sensible,pm,7.357,7.357,0
1,sensible,pm,5.742,5.742,0
1,sensible,pm,5.986,5.986,0
1,sensible,pm,5.765,5.765,0
1,sensible,pm,6.239,6.239,0
1,sensible,pm,6.486,6.486,0
1,sensible,pm,6.047,6.047,0
1,sensible,pm,6.241,6.241,0
1,sensible,pm,5.147,5.147,0
1,sensible,pm,6.276,6.276,0
1,sensible,pm,6.084,6.084,0
1,sensible,pm,6.911,6.911,0
1,sensible,pm,6.155,6.155,0
1,sensible,pm,6.216,6.216,0
1,sensible,pm,5.835,5.835,0
1,sensible,pm,6.345,6.345,0
1,sensible,pm,5.883,5.883,0
1,sensible,pm,5.688,5.688,0
1,sensible,pm,6.003,6.003,0
1,sensible,pm,6.359,6.359,0
1,sensible,pm,6.795,6.795,0
1,sensible,pm,6.473,6.473,0
1,sensible,pm,5.766,5.766,0
1,sensible,pm,5.899,5.899,0
1,sensible,pm,6.093,6.093,0
1,sensible,pm,6.478,6.478,0
1,sensible,pm,6.819,6.819,0
1,sensible,pm,6.53,6.53,0
1,sensible,pm,6.713,6.713,0
1,sensible,pm,5.829,5.828,0
1,sensible,pm,4.84,4.84,0
1,sensible,pm,4.776,4.776,0
1,sensible,pm,5.725,5.725,0
1,sensible,pm,5.871,5.871,0
1,sensible,pm,6.968,6.968,0
1,sensible,pm,7.209,7.209,0
1,sensible,pm,6.128,6.128,0
1,sensible,pm,6.393,6.393,0
1,sensible,pm,7.084,7.084,0
1,sensible,pm,7.032,7.032,0
1,sensible,pm,8.137,8.137,0
1,sensible,pm,6.883,6.883,0
1,sensible,pm,6.211,6.211,0
1,sensible,pm,6.804,6.804,0
1,sensible,pm,6.234,6.234,0
1,sensible,pm,5.605,5.605,0
1,sensible,pm,6.754,6.754,0
1,sensible,pm,6.872,6.872,0
1,sensible,pm,7.576,7.576,0
1,sensible,pm,7.816,7.816,0
1,sensible,pm,7.451,7.451,0
1,sensible,pm,7.828,7.828,0
1,sensible,pm,5.493,5.493,0
1,sensible,pm,4.553,4.553,0
1,sensible,pm,6.687,6.687,0
1,sensible,pm,6.062,6.062,0
1,sensible,pm,6.402,6.402,0
1,sensible,pm,6.024,6.024,0
1,sensible,pm,5.741,5.741,0
1,sensible,pm,6.06,6.06,0
1,sensible,pm,6.592,6.592,0
1,sensible,pm,6.09,6.09,0
1,sensible,pm,6.755,6.755,0
1,sensible,pm,7.41,7.41,0
1,sensible,pm,6.541,6.541,0
1,sensible,pm,6.358,6.358,0
1,sensible,pm,6.64,6.64,0
1,sensible,pm,6.358,6.357,0
1,sensible,pm,6.86,6.86,0
1,sensible,pm,5.606,5.606,0
1,sensible,pm,6.781,6.781,0
1,sensible,pm,6.111,6.111,0
1,sensible,pm,6.625,6.625,0
1,sensible,pm,5.867,5.867,0
1,sensible,pm,7.05,7.05,0
1,sensible,pm,6.582,6.582,0
1,sensible,pm,5.505,5.505,0
1,sensible,pm,5.822,5.822,0
1,sensible,pm,6.483,6.483,0
1,sensible,pm,6.375,6.375,0
1,sensible,pm,7.368,7.368,0
1,sensible,pm,6.504,6.503,0
1,sensible,pm,5.689,5.689,0
1,sensible,pm,5.966,5.965,0
1,sensible,pm,5.074,5.074,0
1,sensible,pm,5.361,5.361,0
1,sensible,pm,5.767,5.767,0
1,sensible,pm,5.581,5.58,0
1,sensible,pm,5.301,5.301,0
1,sensible,pm,4.953,4.953,0
1,sensible,pm,6.535,6.535,0
1,sensible,pm,6.676,6.676,0
1,sensible,pm,5.853,5.852,0
1,sensible,pm,6.884,6.884,0
1,sensible,pm,6.754,6.754,0
1,sensible,pm,6.498,6.498,0
1,sensible,pm,5.968,5.968,0
1,sensible,pm,6.258,6.258,0
1,sensible,pm,6.798,6.798,0
1,sensible,pm,6.419,6.419,0
1,sensible,pm,7.089,7.089,0
1,sensible,pm,6.555,6.555,0
1,sensible,pm,5.466,5.466,0
1,sensible,pm,4.954,4.954,0
1,sensible,pm,4.534,4.534,0
1,sensible,pm,6.37,6.37,0
1,sensible,pm,7.328,7.328,0
1,sensible,pm,7.772,7.772,0
1,sensible,pm,6.431,6.431,0
1,sensible,pm,6.287,6.287,0
1,sensible,pm,6.14,6.14,0
1,sensible,pm,6.862,6.862,0
1,sensible,pm,6.846,6.846,0
1,sensible,pm,7.219,7.219,0
2,sensible,pm,6.643,6.643,0
2,sensible,pm,5.803,5.803,0
2,sensible,pm,7.016,7.016,0
2,sensible,pm,6.113,6.113,0
2,sensible,pm,6.066,6.066,0
2,sensible,pm,6.29,6.29,0
2,sensible,pm,6.449,6.449,0
2,sensible,pm,6.517,6.517,0
2,sensible,pm,5.605,5.605,0
2,sensible,pm,5.011,5.011,0
2,sensible,pm,5.357,5.357,0
2,sensible,pm,6.472,6.472,0
2,sensible,pm,6.967,6.967,0
2,sensible,pm,6.879,6.878,0
2,sensible,pm,7.181,7.181,0
2,sensible,pm,6.087,6.087,0
2,sensible,dp,7.252,7.137,0.107
2,sensible,dp,6.047,5.917,0.126
2,sensible,dp,7.395,7.325,0.069
2,sensible,dp,6.885,6.748,0.132
2,sensible,dp,7.59,7.447,0.138
2,sensible,dp,5.761,5.675,0.081
2,sensible,dp,6.122,5.974,0.146
2,sensible,dp,7.083,6.936,0.142
2,sensible,dp,5.134,5.009,0.12
2,sensible,dp,6.468,6.354,0.11
2,sensible,dp,5.433,5.279,0.149
2,sensible,dp,5.261,5.135,0.121
2,sensible,dp,7.207,7.077,0.123
2,sensible,dp,7.023,6.89,0.127
2,sensible,dp,4.955,4.813,0.138
2,sensible,dp,5.139,4.98,0.152
2,resistant,pm,2.186,2.161,0.021
2,resistant,pm,2.044,2.029,0.012
2,resistant,pm,1.79,1.776,0.011
2,resistant,pm,1.666,1.617,0.043
2,resistant,pm,1.718,1.715,0
2,resistant,pm,1.774,1.769,0.004
2,resistant,pm,2.014,2.014,0
2,resistant,pm,2.048,2.048,0
2,resistant,pm,1.996,1.988,0.005
2,resistant,pm,2.013,2.01,0
2,resistant,pm,1.969,1.879,0.087
2,resistant,pm,1.676,1.667,0.005
2,resistant,pm,2.039,2.038,0
2,resistant,pm,1.837,1.836,0
2,resistant,pm,1.769,1.769,0
2,resistant,pm,2.136,2.136,0
2,resistant,pm,1.865,1.857,0.005
2,resistant,pm,2.012,2.012,0
2,resistant,pm,1.742,1.741,0
2,resistant,pm,1.744,1.74,0.003
2,resistant,pm,1.568,1.563,0.004
2,resistant,pm,1.7,1.7,0
2,resistant,pm,1.743,1.74,0.001
2,resistant,pm,1.61,1.604,0.004
2,resistant,pm,1.96,1.959,0
2,resistant,pm,1.686,1.685,0
2,resistant,pm,2.104,2.091,0.011
2,resistant,pm,2.055,2.053,0
2,resistant,pm,1.525,1.524,0
2,resistant,pm,1.393,1.393,0
2,resistant,pm,1.93,1.928,0
2,resistant,pm,1.964,1.949,0.012
2,resistant,pm,1.92,1.908,0.009
2,resistant,pm,1.814,1.813,0
2,resistant,pm,1.821,1.816,0
2,resistant,pm,1.733,1.724,0.005
2,resistant,pm,1.982,1.978,0.001
2,resistant,pm,1.892,1.867,0.022
2,resistant,pm,1.914,1.899,0.012
2,resistant,pm,1.85,1.806,0.038
2,resistant,pm,1.524,1.519,0.004
2,resistant,pm,1.77,1.756,0.009
2,resistant,pm,2.099,2.059,0.033
2,resistant,pm,1.663,1.654,0.003
2,resistant,pm,2.135,2.135,0
2,resistant,pm,2.313,2.313,0
2,resistant,pm,2.196,2.196,0
2,resistant,pm,1.905,1.902,0.001
2,resistant,pm,2.707,2.707,0
2,resistant,pm,2.764,2.764,0
2,resistant,pm,2.298,2.298,0
2,resistant,pm,2.184,2.184,0
2,resistant,pm,1.834,1.805,0.023
2,resistant,pm,2.055,2.028,0.024
2,resistant,pm,1.89,1.881,0.004
2,resistant,pm,1.86,1.832,0.027
2,resistant,pm,1.908,1.892,0.013
2,resistant,pm,1.794,1.794,0
2,resistant,pm,1.854,1.849,0.002
2,resistant,pm,1.649,1.611,0.029
2,resistant,pm,1.566,1.566,0
2,resistant,pm,1.52,1.514,0.005
2,resistant,pm,2.475,2.475,0
2,resistant,pm,2.177,2.177,0
2,resistant,pm,1.884,1.881,0
2,resistant,pm,1.558,1.527,0.029
2,resistant,pm,1.801,1.788,0.01
2,resistant,pm,1.861,1.81,0.047
2,resistant,pm,2.723,2.723,0
2,resistant,pm,2.464,2.461,0
2,resistant,pm,2.182,2.164,0.014
2,resistant,pm,2.182,2.166,0.013
2,resistant,pm,1.914,1.904,0.007
2,resistant,pm,1.571,1.564,0.004
2,resistant,pm,1.703,1.695,0.002
2,resistant,pm,1.625,1.625,0
2,resistant,pm,1.782,1.781,0
2,resistant,pm,1.664,1.664,0
2,resistant,pm,1.793,1.791,0
2,resistant,pm,1.512,1.51,0
2,resistant,pm,1.89,1.89,0
2,resistant,pm,1.812,1.812,0
2,resistant,pm,1.789,1.783,0.003
2,resistant,pm,1.88,1.88,0
2,resistant,pm,2.161,2.155,0.004
2,resistant,pm,2.003,2.003,0
2,resistant,pm,1.435,1.427,0.003
2,resistant,pm,1.51,1.49,0.016
2,resistant,pm,2.119,2.119,0
2,resistant,pm,2.152,2.152,0
2,resistant,pm,1.702,1.692,0.006
2,resistant,pm,1.969,1.954,0.01
2,resistant,pm,2.088,2.088,0
2,resistant,pm,1.807,1.807,0
2,resistant,pm,1.93,1.925,0.001
2,resistant,pm,1.817,1.805,0.01
2,resistant,pm,1.757,1.756,0
2,resistant,pm,1.765,1.747,0.015
2,resistant,pm,2.082,2.082,0
2,resistant,pm,2.142,2.142,0
2,resistant,pm,1.942,1.942,0
2,resistant,pm,1.804,1.803,0
2,resistant,pm,1.623,1.622,0
2,resistant,pm,1.596,1.593,0.001
2,resistant,pm,1.94,1.94,0
2,resistant,pm,1.873,1.873,0
2,resistant,pm,2.049,2.049,0
2,resistant,pm,1.937,1.937,0
2,resistant,pm,1.835,1.833,0
2,resistant,pm,1.862,1.862,0
2,resistant,pm,1.93,1.929,0
2,resistant,pm,1.784,1.784,0
2,resistant,pm,1.815,1.813,0.001
2,resistant,pm,1.963,1.962,0
2,resistant,pm,2.005,2,0.004
2,resistant,pm,1.58,1.579,0
2,resistant,pm,2.082,2.082,0
2,resistant,pm,1.595,1.59,0.005
2,resistant,pm,1.918,1.911,0.002
2,resistant,pm,1.838,1.829,0.007
2,resistant,pm,1.776,1.77,0.003
2,resistant,pm,1.946,1.946,0
2,resistant,pm,1.681,1.681,0
2,resistant,pm,1.864,1.864,0
2,resistant,pm,1.779,1.779,0
2,resistant,pm,1.672,1.671,0
2,resistant,pm,1.96,1.959,0
2,resistant,pm,1.881,1.881,0
2,sensible,pm,6.888,6.813,0.071
2,sensible,pm,6.136,6.072,0.062
2,sensible,pm,6.463,6.396,0.063
2,sensible,pm,4.858,4.774,0.079
2,sensible,pm,6.15,6.046,0.099
2,sensible,pm,5.039,5.01,0.025
2,sensible,pm,5.579,5.515,0.059
2,sensible,pm,6.031,5.934,0.09
2,sensible,pm,7.505,7.459,0.041
2,sensible,pm,7.192,7.148,0.042
2,sensible,pm,7.034,6.96,0.069
2,sensible,pm,6.072,5.995,0.071
2,sensible,pm,6.439,6.366,0.068
2,sensible,pm,5.97,5.926,0.042
2,sensible,pm,6.957,6.886,0.068
2,sensible,pm,6.801,6.696,0.101
2,resistant,pm,1.797,1.797,0
2,resistant,pm,1.75,1.75,0
2,resistant,pm,1.691,1.69,0
2,resistant,pm,2.141,2.14,0
2,resistant,pm,1.764,1.762,0
2,resistant,pm,1.849,1.849,0
2,resistant,pm,1.771,1.746,0.02
2,resistant,pm,1.605,1.599,0.003
2,resistant,pm,2.059,2.059,0
2,resistant,pm,2.025,2.025,0
2,resistant,pm,1.556,1.553,0.002
2,resistant,pm,1.775,1.774,0
2,resistant,pm,1.928,1.928,0
2,resistant,pm,1.913,1.913,0
2,resistant,pm,1.52,1.519,0
2,resistant,pm,1.524,1.516,0.005
2,resistant,pm,1.944,1.944,0
2,resistant,pm,1.67,1.67,0
2,resistant,pm,2.24,2.24,0
2,resistant,pm,1.994,1.993,0
2,resistant,pm,1.984,1.984,0
2,resistant,pm,1.757,1.757,0
2,resistant,pm,1.641,1.641,0
2,resistant,pm,1.617,1.617,0
2,resistant,pm,2.048,2.048,0
2,resistant,pm,1.972,1.972,0
2,resistant,pm,2.388,2.388,0
2,resistant,pm,2.146,2.146,0
2,resistant,pm,2.249,2.249,0
2,resistant,pm,2.034,2.034,0
2,resistant,pm,1.686,1.686,0
2,resistant,pm,1.695,1.695,0
2,resistant,dp,2.275,2.193,0.075
2,resistant,dp,2.175,2.109,0.063
2,resistant,dp,2.245,2.175,0.065
2,resistant,dp,2.009,1.906,0.096
2,resistant,dp,2.6,2.529,0.067
2,resistant,dp,2.374,2.321,0.051
2,resistant,dp,1.703,1.629,0.066
2,resistant,dp,2.246,2.154,0.087
2,resistant,dp,1.886,1.871,0.008
2,resistant,dp,1.748,1.735,0.01
2,resistant,dp,1.867,1.809,0.055
2,resistant,dp,2.177,2.142,0.031
2,resistant,dp,1.967,1.917,0.043
2,resistant,dp,1.866,1.809,0.055
2,resistant,dp,2.056,1.98,0.072
2,resistant,dp,1.848,1.825,0.019
2,sensible,pm,5.589,5.582,0.004
2,sensible,pm,5.569,5.546,0.021
2,sensible,pm,6.146,6.078,0.063
2,sensible,pm,5.434,5.398,0.033
2,sensible,pm,7.097,7.035,0.059
2,sensible,pm,5.08,5.079,0
2,sensible,pm,6.383,6.31,0.068
2,sensible,pm,5.947,5.946,0
2,sensible,pm,6.948,6.856,0.088
2,sensible,pm,6.888,6.883,0.003
2,sensible,pm,7.392,7.316,0.07
2,sensible,pm,6.16,6.15,0.008
2,sensible,pm,6.544,6.493,0.045
2,sensible,pm,6.74,6.736,0
2,sensible,pm,7.498,7.435,0.059
2,sensible,pm,5.829,5.741,0.084
2,sensible,pm,5.972,5.869,0.098
2,sensible,pm,5.852,5.795,0.052
2,sensible,pm,6.346,6.255,0.087
2,sensible,pm,6.492,6.401,0.085
2,sensible,pm,6.009,5.929,0.074
2,sensible,pm,6.313,6.246,0.063
2,sensible,pm,5.119,5.03,0.083
2,sensible,pm,6.48,6.377,0.099
2,sensible,pm,6.035,5.947,0.083
2,sensible,pm,6.855,6.823,0.03
2,sensible,pm,6.172,6.103,0.063
2,sensible,pm,6.31,6.214,0.089
2,sensible,pm,5.684,5.614,0.068
2,sensible,pm,6.296,6.269,0.025
2,sensible,pm,5.933,5.844,0.086
2,sensible,pm,5.693,5.64,0.051
2,sensible,pm,6.055,5.958,0.09
2,sensible,pm,6.469,6.417,0.048
2,sensible,pm,6.858,6.755,0.1
2,sensible,pm,6.441,6.344,0.094
2,sensible,pm,5.691,5.679,0.009
2,sensible,pm,5.917,5.869,0.043
2,sensible,pm,6.38,6.33,0.042
2,sensible,pm,6.52,6.431,0.085
2,sensible,pm,6.999,6.92,0.073
2,sensible,pm,6.692,6.607,0.077
2,sensible,pm,6.78,6.747,0.026
2,sensible,pm,5.879,5.807,0.067
2,sensible,pm,4.844,4.797,0.043
2,sensible,pm,4.773,4.703,0.068
2,sensible,pm,5.738,5.636,0.098
2,sensible,pm,5.88,5.802,0.073
2,sensible,pm,6.995,6.91,0.079
2,sensible,pm,7.238,7.227,0.008
2,sensible,pm,6.242,6.161,0.076
2,sensible,pm,6.425,6.316,0.104
2,sensible,pm,7.181,7.097,0.081
2,sensible,pm,7.182,7.18,0
2,sensible,pm,8.072,7.983,0.087
2,sensible,pm,6.873,6.775,0.095
2,sensible,pm,6.351,6.324,0.022
2,sensible,pm,6.728,6.728,0
2,sensible,pm,6.226,6.134,0.088
2,sensible,pm,5.594,5.582,0.007
2,sensible,pm,6.798,6.717,0.075
2,sensible,pm,6.857,6.808,0.045
2,sensible,pm,7.589,7.495,0.091
2,sensible,pm,7.841,7.771,0.066
2,sensible,pm,7.609,7.525,0.078
2,sensible,pm,7.908,7.886,0.018
2,sensible,pm,5.431,5.361,0.066
2,sensible,pm,4.491,4.452,0.034
2,sensible,pm,6.935,6.835,0.094
2,sensible,pm,6.124,6.123,0
2,sensible,pm,6.436,6.417,0.014
2,sensible,pm,6.162,6.089,0.07
2,sensible,pm,5.811,5.797,0.009
2,sensible,pm,6.12,6.068,0.047
2,sensible,pm,6.586,6.51,0.071
2,sensible,pm,6.151,6.074,0.073
2,sensible,pm,6.777,6.739,0.031
2,sensible,pm,7.609,7.558,0.046
2,sensible,pm,6.624,6.559,0.058
2,sensible,pm,6.423,6.335,0.084
2,sensible,pm,6.74,6.725,0.011
2,sensible,pm,6.371,6.371,0
2,sensible,pm,6.85,6.79,0.056
2,sensible,pm,5.59,5.548,0.035
2,sensible,pm,6.884,6.873,0.009
2,sensible,pm,6.005,5.995,0.006
2,sensible,pm,6.612,6.561,0.047
2,sensible,pm,5.905,5.896,0.006
2,sensible,pm,7.158,7.157,0
2,sensible,pm,6.654,6.64,0.011
2,sensible,pm,5.345,5.312,0.028
2,sensible,pm,5.836,5.833,0
2,sensible,pm,6.417,6.397,0.017
2,sensible,pm,6.383,6.368,0.011
2,sensible,pm,7.261,7.231,0.024
2,sensible,pm,6.435,6.413,0.02
2,sensible,pm,5.734,5.653,0.076
2,sensible,pm,6.207,6.185,0.019
2,sensible,pm,5.208,5.153,0.049
2,sensible,pm,5.448,5.375,0.069
2,sensible,pm,5.728,5.717,0.007
2,sensible,pm,5.842,5.822,0.015
2,sensible,pm,5.35,5.281,0.062
2,sensible,pm,4.992,4.915,0.07
2,sensible,pm,6.524,6.512,0.01
2,sensible,pm,6.651,6.646,0.003
2,sensible,pm,5.886,5.792,0.089
2,sensible,pm,6.862,6.845,0.014
2,sensible,pm,6.825,6.794,0.028
2,sensible,pm,6.588,6.566,0.019
2,sensible,pm,6.002,5.96,0.037
2,sensible,pm,6.537,6.525,0.009
2,sensible,pm,6.917,6.9,0.013
2,sensible,pm,6.4,6.388,0.009
2,sensible,pm,7.063,7.029,0.03
2,sensible,pm,6.597,6.554,0.036
2,sensible,pm,5.577,5.561,0.011
2,sensible,pm,4.94,4.94,0
2,sensible,pm,4.431,4.427,0.003
2,sensible,pm,6.406,6.406,0
2,sensible,pm,7.385,7.375,0.006
2,sensible,pm,7.952,7.952,0
2,sensible,pm,6.314,6.31,0.002
2,sensible,pm,6.37,6.325,0.04
2,sensible,pm,6.349,6.33,0.015
2,sensible,pm,6.831,6.813,0.015
2,sensible,pm,6.801,6.777,0.019
2,sensible,pm,7.311,7.262,0.044
3,sensible,pm,6.594,6.592,0.001
3,sensible,pm,5.853,5.842,0.009
3,sensible,pm,7.039,6.963,0.074
3,sensible,pm,6.127,6.057,0.068
3,sensible,pm,6.117,6.057,0.056
3,sensible,pm,6.377,6.37,0.004
3,sensible,pm,6.488,6.432,0.053
3,sensible,pm,6.539,6.449,0.088
3,sensible,pm,5.611,5.593,0.017
3,sensible,pm,4.889,4.874,0.012
3,sensible,pm,5.643,5.625,0.015
3,sensible,pm,6.687,6.651,0.031
3,sensible,pm,7.025,7.022,0
3,sensible,pm,7.015,7.011,0.004
3,sensible,pm,7.293,7.286,0.004
3,sensible,pm,6.319,6.252,0.064
3,sensible,dp,7.247,6.715,0.53
3,sensible,dp,6.365,5.931,0.432
3,sensible,dp,7.35,7.062,0.288
3,sensible,dp,6.937,6.399,0.536
3,sensible,dp,7.802,7.479,0.321
3,sensible,dp,5.777,5.333,0.428
3,sensible,dp,6.273,5.781,0.486
3,sensible,dp,6.989,6.532,0.455
3,sensible,dp,5.164,4.733,0.428
3,sensible,dp,6.501,5.99,0.51
3,sensible,dp,5.509,5.024,0.483
3,sensible,dp,5.161,4.715,0.444
3,sensible,dp,7.182,6.74,0.441
3,sensible,dp,7.095,6.587,0.505
3,sensible,dp,4.973,4.506,0.465
3,sensible,dp,5.133,4.657,0.475
3,resistant,pm,2.197,2.072,0.123
3,resistant,pm,2.075,1.952,0.119
3,resistant,pm,1.8,1.699,0.096
3,resistant,pm,1.712,1.604,0.106
3,resistant,pm,1.746,1.669,0.075
3,resistant,pm,1.784,1.671,0.108
3,resistant,pm,2.071,1.971,0.089
3,resistant,pm,2.057,1.979,0.071
3,resistant,pm,2.017,1.851,0.164
3,resistant,pm,2.037,1.909,0.126
3,resistant,pm,1.97,1.78,0.187
3,resistant,pm,1.647,1.494,0.151
3,resistant,pm,1.987,1.867,0.118
3,resistant,pm,1.825,1.821,0.002
3,resistant,pm,1.782,1.76,0.018
3,resistant,pm,2.135,2.003,0.125
3,resistant,pm,1.913,1.748,0.157
3,resistant,pm,2.116,1.983,0.128
3,resistant,pm,1.775,1.624,0.145
3,resistant,pm,1.779,1.621,0.152
3,resistant,pm,1.602,1.478,0.121
3,resistant,pm,1.713,1.581,0.13
3,resistant,pm,1.71,1.62,0.081
3,resistant,pm,1.66,1.513,0.141
3,resistant,pm,1.998,1.868,0.124
3,resistant,pm,1.706,1.577,0.118
3,resistant,pm,2.065,1.908,0.15
3,resistant,pm,2.063,1.902,0.153
3,resistant,pm,1.544,1.422,0.118
3,resistant,pm,1.416,1.318,0.092
3,resistant,pm,1.993,1.82,0.166
3,resistant,pm,1.989,1.802,0.183
3,resistant,pm,1.959,1.828,0.129
3,resistant,pm,1.846,1.716,0.128
3,resistant,pm,1.843,1.668,0.173
3,resistant,pm,1.75,1.579,0.167
3,resistant,pm,2.004,1.871,0.129
3,resistant,pm,1.927,1.793,0.134
3,resistant,pm,1.984,1.835,0.147
3,resistant,pm,1.86,1.701,0.156
3,resistant,pm,1.531,1.408,0.119
3,resistant,pm,1.769,1.613,0.155
3,resistant,pm,2.142,1.957,0.185
3,resistant,pm,1.683,1.531,0.148
3,resistant,pm,2.099,1.995,0.099
3,resistant,pm,2.309,2.227,0.077
3,resistant,pm,2.235,2.086,0.143
3,resistant,pm,1.938,1.818,0.114
3,resistant,pm,2.684,2.636,0.042
3,resistant,pm,2.811,2.797,0.01
3,resistant,pm,2.303,2.265,0.03
3,resistant,pm,2.188,2.158,0.021
3,resistant,pm,1.862,1.708,0.153
3,resistant,pm,2.066,1.919,0.145
3,resistant,pm,1.881,1.707,0.171
3,resistant,pm,1.853,1.719,0.131
3,resistant,pm,1.881,1.778,0.098
3,resistant,pm,1.792,1.685,0.101
3,resistant,pm,1.815,1.682,0.132
3,resistant,pm,1.631,1.503,0.125
3,resistant,pm,1.574,1.461,0.112
3,resistant,pm,1.501,1.381,0.118
3,resistant,pm,2.465,2.438,0.022
3,resistant,pm,2.206,2.19,0.011
3,resistant,pm,1.861,1.739,0.118
3,resistant,pm,1.613,1.478,0.133
3,resistant,pm,1.773,1.692,0.077
3,resistant,pm,1.868,1.727,0.137
3,resistant,pm,2.738,2.647,0.089
3,resistant,pm,2.413,2.297,0.114
3,resistant,pm,2.203,2.076,0.125
3,resistant,pm,2.164,2.016,0.144
3,resistant,pm,1.913,1.804,0.103
3,resistant,pm,1.596,1.474,0.118
3,resistant,pm,1.715,1.587,0.123
3,resistant,pm,1.626,1.517,0.106
3,resistant,pm,1.789,1.671,0.105
3,resistant,pm,1.679,1.598,0.077
3,resistant,pm,1.793,1.607,0.183
3,resistant,pm,1.524,1.368,0.153
3,resistant,pm,1.887,1.784,0.099
3,resistant,pm,1.815,1.812,0.001
3,resistant,pm,1.842,1.666,0.17
3,resistant,pm,1.894,1.794,0.095
3,resistant,pm,2.178,2.051,0.122
3,resistant,pm,1.979,1.87,0.106
3,resistant,pm,1.428,1.287,0.138
3,resistant,pm,1.5,1.358,0.139
3,resistant,pm,2.156,2.036,0.117
3,resistant,pm,2.172,2.168,0.003
3,resistant,pm,1.765,1.59,0.174
3,resistant,pm,1.969,1.787,0.18
3,resistant,pm,2.134,2.017,0.113
3,resistant,pm,1.9,1.895,0
3,resistant,pm,1.978,1.809,0.167
3,resistant,pm,1.823,1.747,0.075
3,resistant,pm,1.766,1.631,0.13
3,resistant,pm,1.795,1.667,0.121
3,resistant,pm,2.127,2.08,0.041
3,resistant,pm,2.154,2.068,0.079
3,resistant,pm,1.941,1.863,0.071
3,resistant,pm,1.777,1.647,0.126
3,resistant,pm,1.605,1.432,0.169
3,resistant,pm,1.614,1.483,0.13
3,resistant,pm,1.954,1.921,0.026
3,resistant,pm,1.868,1.801,0.06
3,resistant,pm,2.031,1.905,0.118
3,resistant,pm,1.909,1.84,0.06
3,resistant,pm,1.847,1.713,0.127
3,resistant,pm,1.851,1.753,0.097
3,resistant,pm,1.94,1.825,0.111
3,resistant,pm,1.802,1.696,0.098
3,resistant,pm,1.77,1.67,0.094
3,resistant,pm,1.973,1.855,0.112
3,resistant,pm,2.027,1.878,0.145
3,resistant,pm,1.617,1.495,0.112
3,resistant,pm,2.074,2.036,0.033
3,resistant,pm,1.547,1.426,0.119
3,resistant,pm,1.926,1.782,0.141
3,resistant,pm,1.814,1.687,0.125
3,resistant,pm,1.833,1.71,0.12
3,resistant,pm,1.962,1.882,0.077
3,resistant,pm,1.691,1.566,0.118
3,resistant,pm,1.8,1.667,0.126
3,resistant,pm,1.759,1.617,0.137
3,resistant,pm,1.681,1.547,0.133
3,resistant,pm,1.918,1.777,0.135
3,resistant,pm,1.872,1.763,0.1
3,sensible,pm,6.958,6.774,0.183
3,sensible,pm,6.287,6.107,0.178
3,sensible,pm,6.234,6.06,0.172
3,sensible,pm,4.766,4.597,0.167
3,sensible,pm,6.228,6.013,0.214
3,sensible,pm,5.269,5.095,0.173
3,sensible,pm,5.636,5.43,0.204
3,sensible,pm,6.003,5.81,0.191
3,sensible,pm,7.521,7.301,0.218
3,sensible,pm,7.187,7.018,0.168
3,sensible,pm,7.068,6.896,0.171
3,sensible,pm,6.04,5.827,0.213
3,sensible,pm,6.457,6.253,0.202
3,sensible,pm,6.012,5.825,0.185
3,sensible,pm,7.1,6.903,0.184
3,sensible,pm,6.871,6.674,0.189
3,resistant,pm,1.81,1.705,0.1
3,resistant,pm,1.751,1.646,0.104
3,resistant,pm,1.7,1.532,0.165
3,resistant,pm,2.137,1.998,0.133
3,resistant,pm,1.764,1.694,0.064
3,resistant,pm,1.89,1.806,0.081
3,resistant,pm,1.782,1.686,0.093
3,resistant,pm,1.624,1.547,0.072
3,resistant,pm,2.044,2.006,0.031
3,resistant,pm,2.026,1.918,0.103
3,resistant,pm,1.588,1.46,0.123
3,resistant,pm,1.766,1.628,0.134
3,resistant,pm,1.952,1.852,0.098
